109,72.0
120,2.3025831042836784e+16
131,1.3937054687053074e+16
142,1.253657341184719e+16
153,9251395812413580.0
164,2471575744499003.0
175,1735275843257915.0
186,1285446678388910.5
197,885664887212183.4
208,473483449031509.56
219,247157569617.08777
303,190665308569.14865
387,145539822517.3037
555,107339913879.71335
723,105737009811.06487
1070,105737009811.06487
1165,105737009809.43677
1260,4.134144178662483e+16
1271,3.840202514400126e+16
1282,2.521073015578318e+16
1293,1.6830033319812622e+16
1304,3477542847666071.0
1315,2562836470686617.5
1326,1722147926070954.5
1337,1543996336814215.5
1348,5109142034670.726
1359,347754279089.32684
1443,274745033525.80423
1486,190663584707.46457
1570,172844265555.36655
1654,41070802898.63101
1906,40974428184.67337
2169,40962933392.29608
2180,40962770224.74349
2359,4.455079592109422e+16
2370,3.971903741432118e+16
2381,2.102699747053372e+16
2392,6443825914160433.0
2403,3145703925055168.5
2414,2729461439100154.0
2425,1649659505649091.5
2436,1071392457547351.6
2447,661553825336105.2
2458,364167294116775.3
2480,161274634558635.4
21,87.0
32,87.0
43,87.0
54,87.0
65,87.0
76,87.0
87,87.0
98,87.0
109,87.0
120,87.0
131,87.0
142,4.592527538794655e+16
153,3.1582595602455876e+16
164,2.554055745533474e+16
175,2.341919485014272e+16
186,1.589167607410206e+16
197,2513528059383490.0
219,2021762435696318.0
230,1970148694299678.8
252,1699366439745191.2
263,1099687951904971.1
274,319671804435224.25
317,46143404900926.56
401,46065797979992.94
496,15334495691176.959
539,15223122468241.902
623,15193146885395.537
707,15192772071647.084
750,14787602500903.94
793,12139933573630.744
836,1349805405101.292
920,1141811538755.121
1256,1128679940768.2288
1340,1128679940723.0664
1424,845667122837.9076
1435,722148403783.8109
1603,701846702430.9456
1687,598859501950.3094
1771,583461039005.6066
1855,270718045721.89694
1866,245064091612.47473
1909,229382617559.826
2329,105804100201.8648
2424,105804100201.8648
2446,24296479185.141808
21,102.0
32,102.0
43,102.0
54,102.0
65,102.0
76,102.0
87,102.0
98,102.0
109,102.0
120,102.0
131,102.0
142,102.0
153,102.0
164,5.579988721270951e+16
175,4.150532753970254e+16
186,4.114242178364512e+16
197,3.767964005637991e+16
208,3.618842656079203e+16
219,2.1739955154803588e+16
230,2423551309032619.0
252,2315934986348181.5
347,1869440735341675.0
358,1623308650200893.2
380,1349133590168070.8
402,795424993272773.9
424,387674859571959.1
446,95843321543578.44
468,89864463290243.62
552,89742038085649.47
595,88029090252885.2
638,86020979588349.44
660,72979486783282.48
682,41321332287145.04
725,41312218591299.93
768,25504326676201.133
947,16945286981811.393
990,2537550896447.2026
1033,2516380376867.908
1201,2477976789353.8613
1328,2058393192878.1223
1412,1135016831598.3433
1496,783023904679.0964
1675,783023904678.5964
1759,768007192156.0236
1854,768007192155.5077
1938,680311198691.092
2033,510962622588.75684
2201,433697023098.99774
2369,431507866829.13226
2464,431507866826.967
2475,288721234840.4518
21,117.0
32,117.0
54,117.0
65,117.0
76,117.0
87,117.0
98,117.0
109,117.0
120,117.0
131,117.0
142,117.0
153,117.0
164,117.0
175,117.0
186,5.519751887180789e+16
197,4.909319531328427e+16
208,4.4739782342450376e+16
219,3.280371421428855e+16
230,2.948148690131226e+16
241,2.322364449846376e+16
252,1.711797326035573e+16
263,3000155526078105.5
285,2852206155568895.0
391,2717805390384223.5
402,2552520453706930.5
424,2511990172389880.5
435,2242089691564692.2
446,1577276232921494.8
489,463798168201909.1
511,434748356302777.75
522,426593324084648.7
544,311099539643722.94
587,307402770062884.6
630,307312503236371.94
673,250868889471865.34
716,247411205022917.28
727,199982725388261.7
770,199872230232241.84
792,38803247355230.07
803,34196205323573.62
846,34091741508620.023
930,34066498918297.01
1014,33928736378407.883
1036,32574099540615.9
1079,19226247128209.63
1122,18219331271737.914
1374,18093485865110.48
1501,10387047638085.463
1523,4177109893238.347
1566,3183069300262.5337
1588,2872556314914.9473
1672,2851614878618.5537
1840,2555236950303.5405
1924,2113314272111.709
1946,1698544267331.9924
2073,1435298577756.5579
2157,1435298576798.544
2241,1202508345476.5964
2325,1099236304043.9944
2409,1083371641454.5096
21,132.0
32,132.0
43,132.0
65,132.0
76,132.0
87,132.0
98,132.0
109,132.0
120,132.0
131,132.0
142,132.0
153,132.0
164,132.0
175,132.0
186,132.0
197,132.0
208,7.1376183315916616e+16
219,5.942095851191198e+16
230,5.1895959787997576e+16
241,4.4868410073114376e+16
252,3.425682088692238e+16
263,3.3313847764338504e+16
274,2.1989953535903492e+16
285,1.1804007369087412e+16
296,3758391409745137.0
307,3459204084800241.5
318,3341379736391323.5
340,2927948882484221.0
351,2359829633519282.0
362,1903966974977869.8
373,1076963065744266.1
395,701059035247624.0
406,354299391780196.1
417,28637823897476.996
501,28475973720606.26
544,28447271857266.684
587,28026980945631.973
630,24899352647181.49
673,22028529633862.855
757,21987641787879.51
800,4626963249244.323
843,3699091900214.235
927,3690852369013.5713
1095,3636103289472.273
1138,3298668617099.999
1265,764213662184.8418
1349,758303545787.5936
1517,568499870914.7806
1707,568499870913.3417
1718,516042484110.1508
1929,82146338340.86794
2349,75198696482.11418
2444,74612217951.03091
2455,74612217949.79427
2466,74612217949.32065
2477,70171551007.7617
21,147.0
32,147.0
43,147.0
54,147.0
65,147.0
87,147.0
98,147.0
109,147.0
120,147.0
131,147.0
142,147.0
153,147.0
164,147.0
175,147.0
186,147.0
197,147.0
208,147.0
219,147.0
230,7.778780405030475e+16
241,7.664516148258594e+16
252,7.045144995607034e+16
263,6.615078232735226e+16
274,5.518844118107236e+16
285,3.8513841056764e+16
296,3.008797709327996e+16
307,2.963245889297091e+16
318,1.7354186365319466e+16
329,4698586120307703.0
351,4559060962637143.0
362,3850278166265213.5
373,3188457314786173.0
416,2992028240884476.5
522,2673722546523057.0
544,2347251528758961.0
566,1100603369245496.8
588,993199395780007.2
599,391805100826398.25
610,379319695859060.25
653,378896120474172.9
780,79489267922612.52
823,76690804744984.55
845,66934505860327.87
951,66015323043752.46
1035,65697783402318.43
1057,32281567350829.74
1079,31326714566558.703
1122,31321866717159.63
1165,30915183905953.016
1208,28780644258070.47
1292,28752431890688.344
1335,1979462269366.2617
1419,1943617871658.1077
1671,1920389917410.727
1839,1919777254791.2634
1850,1785767677307.4644
1934,1629594854931.598
1945,1629594854930.2236
2029,1603700914775.5547
2197,1578952761821.5652
2281,1550917746735.465
2324,248397084505.55762
2335,248397084504.96884
21,297.0
32,297.0
43,297.0
54,297.0
65,297.0
76,297.0
87,297.0
98,297.0
109,297.0
120,297.0
131,297.0
142,297.0
153,297.0
164,297.0
175,297.0
186,297.0
197,297.0
208,297.0
219,297.0
230,297.0
241,297.0
252,297.0
263,297.0
274,297.0
285,297.0
296,297.0
307,297.0
318,297.0
329,297.0
340,297.0
351,297.0
362,297.0
373,297.0
384,297.0
395,297.0
406,297.0
417,297.0
428,297.0
439,297.0
450,1.3781159672549134e+17
461,1.3691139866892104e+17
472,1.3348694352148858e+17
483,1.1963524628538738e+17
494,1.0019107189814563e+17
505,9.810969604977397e+16
516,9.631030120506506e+16
527,8.724430753652173e+16
538,7.584691328441224e+16
549,6.53125382434885e+16
560,5.809982604735499e+16
571,4.521802492627468e+16
582,3.755064742710124e+16
593,3.0627708548053064e+16
604,2.812134956266857e+16
615,2.802772964377253e+16
626,2.102262226623545e+16
637,1.9366283473327084e+16
648,1.2570853036234704e+16
659,6641594337657969.0
786,6606867471156358.0
797,6093331367983069.0
819,6023236151788266.0
841,5816370596733765.0
863,5807888574850009.0
885,5555626850306423.0
907,5020954242348912.0
918,4584614026364296.0
940,3936145292501956.5
951,3479483052614197.0
973,3102517217262453.5
995,2889858060753811.0
1006,2871661322001778.0
1028,2604776882408307.0
1050,1892415851863204.8
1072,1208841703789678.0
1094,953495658200656.1
1116,778636170616202.0
1127,326867061881901.0
1149,321600287477989.7
1171,318523724398939.7
1214,315581398061219.06
1341,251821777892725.7
1384,251492319829600.84
1427,184648581829927.72
1554,182090476308064.53
1576,164411759031278.6
1598,114567888503019.03
1620,103604864885995.2
1704,103417576383113.03
1747,103417005360179.44
1790,103222931058795.78
1917,103201148255120.62
1939,101698005210414.06
1961,34098442408649.64
2129,33951371781831.324
2172,33951371767876.137
2340,33673029206354.723
2424,33673029136397.586
21,12.0
36,12.0
62,38712847136196.04
88,14009348288796.074
140,11411231204439.33
192,7443756163535.435
218,2126179684227.2046
311,16228474072.27314
363,14824830835.318588
389,4847099353.0316725
523,12.282412295139917
683,50193111162373.11
735,5965502927389.458
761,366197246994.6547
854,9890216025.958548
988,12.013335267699892
1148,313158342857593.8
1174,21800149154.85086
1267,15541320841.644726
1360,9527198300.012037
1386,40737272.75798996
1412,18.441554956252542
1572,131055720444730.89
1624,10937800626576.016
1758,1349710260.0222034
1892,12.069306601138816
2052,560262550544657.9
2078,38453037797.83545
2171,10436900296.040195
2264,7863483408.690069
2290,5983929242.676103
2316,4600692298.773455
2342,49336.026954158864
2476,10.771881148995396
36,12.0
62,21944442171826.164
88,442803007.20242
222,11.002794882008109
382,6001981199641.6
475,1980805514.2534952
568,9.670969032314508
728,79364968915783.86
780,2711816222087.5015
873,5554847683.988109
1007,9.712708940356043
1167,26735863378551.242
1219,3128785648419.7114
1245,2325761225561.0933
1271,2137474204535.79
1297,86572776415.29619
1323,38862859046.20877
1416,14716169058.697788
1509,13.713576694551058
1669,1052717030460.5531
1762,3585026475.591031
1922,4881203760238.881
1974,1054294825423.5068
2067,8420801260.099883
2093,228735602.14416903
2186,5.838228704048484
2346,422946457329450.4
2398,413572621878021.56
2424,236501683795335.47
2450,47834620786679.836
2502,22807105952400.254
36,27.0
62,27.0
88,27.0
114,4136821661652139.5
140,260998253491811.88
166,123736355835015.1
192,48425004420165.914
244,32426619860474.293
337,10073145977193.332
389,124199239313.53082
523,75010262096.28468
549,25200346018.98721
735,4892128640558833.0
761,175369499986611.47
813,47113063675361.26
906,6457985008550.153
1040,6310524550174.039
1133,658232187077.6615
1226,359379486400.39844
1252,359379485914.3034
1386,27897.959218071734
1680,1.1293953494496716e+16
1706,155851561536074.12
1799,5363048641434.416
1825,1905848341724.2131
1959,1884623876070.2803
2093,2944428691.3764033
2320,25.072632169218515
2346,24.616906877806546
2480,23.453490662936137
36,42.0
62,42.0
88,42.0
114,42.0
140,42.0
166,1.1553195632096634e+16
192,1.0177050625986272e+16
218,1121121423702877.8
270,939015852481640.9
296,568003603697337.4
482,567657112197397.4
508,235975278021548.2
642,220166447533732.3
694,213962936418255.06
720,78380101786910.25
813,77782038630691.02
839,63060997422948.13
865,957902768053.7832
958,831501771516.1791
984,557837224487.7922
1010,160413399765.64252
1103,79540697737.03088
1330,78781312226.7633
1356,1692007647.733029
1650,845903784.9447852
1676,375126077.777421
1702,374597183.81460917
1728,215839401.29375595
1754,140006962.20359862
1780,139923575.5076045
1806,136383887.52590266
1966,136363195.63155478
1992,136338075.50966516
2018,134064798.13031831
2178,134044229.11252569
2271,133790793.96951589
2297,129983062.75744309
2349,48196187.065207645
36,297.0
62,297.0
88,297.0
114,297.0
140,297.0
166,297.0
192,297.0
218,297.0
244,297.0
270,297.0
296,297.0
322,297.0
348,297.0
374,297.0
400,297.0
426,297.0
452,297.0
478,297.0
504,297.0
530,297.0
556,297.0
582,297.0
608,297.0
634,297.0
660,297.0
686,297.0
712,297.0
738,297.0
764,297.0
790,297.0
816,297.0
842,297.0
868,297.0
894,297.0
920,297.0
946,297.0
972,297.0
998,297.0
1024,297.0
1050,2.053301454662e+17
1076,2.0224566115677645e+17
1102,1.9683654391363498e+17
1128,1.8763911185214848e+17
1154,1.8391247490442106e+17
1180,1.5699253461425536e+17
1206,1.3545426746568563e+17
1232,1.2278518535509149e+17
1258,1.115988962459882e+17
1284,1.0886804440896104e+17
1310,9.279849407641378e+16
1336,8.421557017069362e+16
1362,7.88468509229925e+16
1388,7.103803215184923e+16
1414,6.349938672369351e+16
1440,6.3172499310756376e+16
1466,5.0846384559542824e+16
1492,4.758227160144285e+16
1518,2.7896991240376452e+16
1544,1335030687750684.8
1570,1222992227754391.2
1663,1196226845934870.2
1797,1196183353473768.5
1823,1187158087464048.8
1957,1155079787608654.8
1983,1139538928705041.0
2009,1017404512269158.0
2035,890755886006631.5
2061,791959588874825.8
2087,767613663795035.4
2113,767557883915452.8
2165,766161015468334.5
2351,693338129938522.5
2444,691348377632723.0
2470,519701748722121.3
36,57.0
62,57.0
88,57.0
114,57.0
140,57.0
166,57.0
192,57.0
218,2.1180519650598556e+16
244,9542125447590752.0
270,7863972251316396.0
296,344615061600889.6
322,293837984174971.25
456,259373531956405.8
482,43819377420231.74
709,42625988719572.58
761,22120593459596.53
813,5158720609435.461
999,4608563400406.46
1025,364052284952.57544
1118,307830148078.2532
1345,297257422945.31335
1479,277273359967.8825
1505,159719073527.61142
1531,46702405101.916985
1557,32730380327.55515
1851,6966872369.844396
1944,4640973.407329524
2037,70577.128711777
2130,5446.102709562509
2357,3722.8779466515107
2491,3721.718185228936
36,597.0
62,597.0
88,597.0
114,597.0
140,597.0
166,597.0
192,597.0
218,597.0
244,597.0
270,597.0
296,597.0
322,597.0
348,597.0
374,597.0
400,597.0
426,597.0
452,597.0
478,597.0
504,597.0
530,597.0
556,597.0
582,597.0
608,597.0
634,597.0
660,597.0
686,597.0
712,597.0
738,597.0
764,597.0
790,597.0
816,597.0
842,597.0
868,597.0
894,597.0
920,597.0
946,597.0
972,597.0
998,597.0
1024,597.0
1050,597.0
1076,597.0
1102,597.0
1128,597.0
1154,597.0
1180,597.0
1206,597.0
1232,597.0
1258,597.0
1284,597.0
1310,597.0
1336,597.0
1362,597.0
1388,597.0
1414,597.0
1440,597.0
1466,597.0
1492,597.0
1518,597.0
1544,597.0
1570,597.0
1596,597.0
1622,597.0
1648,597.0
1674,597.0
1700,597.0
1726,597.0
1752,597.0
1778,597.0
1804,597.0
1830,597.0
1856,597.0
1882,597.0
1908,597.0
1934,597.0
1960,597.0
1986,597.0
2012,597.0
2038,597.0
2064,597.0
2090,3.797057431781814e+17
2116,3.7797942453875616e+17
2142,3.725915743206785e+17
2168,3.6309585900289114e+17
2194,3.589242825932202e+17
2220,3.486596714890071e+17
2246,3.473317952869513e+17
2272,3.436515661032348e+17
2298,3.3915367897543597e+17
2324,3.2802401081643846e+17
2350,3.227859658473098e+17
2376,3.200965030858125e+17
2402,3.128093138093766e+17
2428,3.015868881862153e+17
2454,2.920166289070479e+17
2480,2.805547112695232e+17
36,72.0
62,72.0
88,72.0
114,72.0
140,72.0
166,72.0
192,72.0
218,72.0
244,72.0
270,2.687550034102864e+16
296,2.2758942329048616e+16
322,1.127443896952343e+16
348,3605584265012933.5
374,753632532107608.6
400,660028766195604.6
426,548028085800585.9
478,538169857690059.3
530,454385690635048.8
798,275480177151764.0
850,212150163175600.6
902,200954062756671.06
954,189660908326724.44
1222,188813481122719.9
1248,98072924961993.8
1382,98072924951785.1
1475,94317027482383.27
1501,47832386453069.22
1594,39423913231821.836
1620,37851351695189.7
1713,37713393013959.89
1739,33200804624695.168
1765,9748040861193.738
1858,9745801710151.008
2018,5861309992855.9
2111,5624034204020.545
2163,1223504341987.0852
2256,843052941752.0764
36,87.0
62,87.0
88,87.0
114,87.0
140,87.0
166,87.0
192,87.0
218,87.0
244,87.0
270,87.0
296,87.0
322,3.1548359636336464e+16
348,2.5922037114926656e+16
374,9468060959266154.0
400,6055410716503019.0
426,3660020340499077.0
452,735240845157656.6
586,724141851659149.1
772,351672057396818.6
798,291118129208606.6
824,237434315855428.9
850,179580022977432.38
902,120748655920329.38
1088,120291213577157.16
1114,119603228445631.31
1166,89279300322255.0
1527,89278366686450.86
1553,88830380676582.19
1579,88328001273479.48
1631,88301232714663.3
1657,74847817154705.23
1791,74607790461808.14
1817,51589886995987.695
1977,46829211861569.04
